collision_index,vehicle_reference,casualty_reference,casualty_class,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,casualty_type
198706B056387,2,2,1,3,0,0,0,109
198701WA00234,2,1,1,3,0,0,0,1
198745ED00326,1,1,1,3,0,0,0,109
198706K095087,1,1,1,3,0,0,0,109
198752DF00041,1,1,1,3,0,0,0,109
1987360012072,1,1,2,2,0,0,1,109
198713GC03187,1,1,3,3,5,4,0,0
198710B317087,1,2,2,2,0,0,1,109
198706F254587,1,1,2,3,0,0,2,109
198705D200782,1,1,2,1,0,0,1,109
1987040EA0742,1,1,2,3,0,0,1,109
198750B411521,2,1,2,3,0,0,1,109
19874200F0501,1,1,3,3,5,2,0,0
1987040DB1487,1,1,2,3,0,0,2,109
198701MS00229,1,1,2,3,0,0,0,11
198795387E013,1,1,1,2,0,0,0,113
198701KD00219,2,1,2,3,0,0,1,109
198714E201204,1,1,3,3,5,1,0,0
1987910030011,1,1,2,3,0,0,2,109
198747TA70096,1,1,1,2,0,0,0,113
1987373058400,1,1,1,2,0,0,0,109
1987440HB0065,1,1,1,3,0,0,0,109
198701VD00720,1,1,3,3,6,9,0,0
198701ZP00992,1,1,1,3,0,0,0,109
198701TD00681,1,1,2,3,0,0,0,11
198701NH00170,3,1,1,3,0,0,0,109
19874200H0105,2,3,2,3,0,0,2,109
198752DF00942,1,1,1,3,0,0,0,109
198701JC00570,1,1,3,2,8,5,0,0
198706K144587,2,2,1,3,0,0,0,1
198706F120987,1,1,1,3,0,0,0,109
19872000B1434,1,1,1,3,0,0,0,109
1987220304026,1,1,2,3,0,0,1,109
198745ED00246,2,2,2,3,0,0,1,109
198701LS00449,1,1,1,3,0,0,0,104
198797LF01406,1,1,1,2,0,0,0,104
198701JC00033,1,1,3,3,1,1,0,0
198713HC05087,3,2,1,3,0,0,0,109
198716E090907,1,1,1,2,0,0,0,2
198703E102330,2,2,2,3,0,0,1,109
198745EC00172,2,2,2,3,0,0,1,109
198732A093887,2,2,2,3,0,0,1,109
198714A101348,2,4,2,3,0,0,2,109
198713CA29487,2,1,1,2,0,0,0,2
19879387W1259,1,1,2,2,0,0,1,109
198701ND00764,1,1,3,2,5,4,0,0
1987440PT0058,1,1,3,3,5,3,0,0
198752BR00812,3,1,1,3,0,0,0,109
198710F416587,2,2,1,3,0,0,0,109
19872000M1157,1,1,1,2,0,0,0,109
198754DS10147,2,1,2,3,0,0,2,109
1987307B00196,3,2,2,3,0,0,1,109
198734AW00355,1,4,2,3,0,0,2,109
19872000G1877,2,1,2,3,0,0,1,109
198797GC42106,1,1,2,3,0,0,2,109
198713CB27987,1,1,2,3,0,0,0,11
1987360051664,2,1,1,3,0,0,0,1
198761C019870,1,2,2,3,0,0,2,109
198713CA02587,1,1,1,3,0,0,0,104
198705D202011,1,2,2,3,0,0,1,109
198714B201302,1,1,2,3,0,0,1,109
1987077C20265,1,3,2,3,0,0,0,19
19874141A1189,1,1,1,3,0,0,0,109
1987040CF1991,1,3,2,3,0,0,1,109
1987360021852,2,1,1,3,0,0,0,109
198732E117587,2,2,2,1,0,0,2,109
1987238700011,1,2,2,2,0,0,0,19
198717M301106,1,1,2,3,0,0,0,109
1987600C07054,1,1,1,3,0,0,0,104
1987360011005,1,6,1,3,0,0,0,109
198745WG00048,1,1,3,3,5,1,0,0
198701WW00449,2,2,2,3,0,0,2,109
198701ND00051,2,1,1,3,0,0,0,104
198705B202246,1,2,2,3,0,0,1,109
1987440VS0062,2,1,1,3,0,0,0,1
1987127169051,1,1,1,2,0,0,0,109
198754MB01267,1,2,1,3,0,0,0,109
198797EA03108,2,1,1,3,0,0,0,1
198706F058787,3,1,1,3,0,0,0,109
198750B611037,1,1,2,3,0,0,2,109
198745WG00027,1,1,1,3,0,0,0,109
198797RA07306,1,1,1,3,0,0,0,109
198716J041226,1,1,1,2,0,0,0,1
19872000B0109,1,1,3,3,4,3,0,0
19879387C0137,1,1,1,3,0,0,0,19
198747TA70048,2,1,1,3,0,0,0,109
198752DK01440,2,1,1,3,0,0,0,109
198743F025117,1,2,1,3,0,0,0,109
198713HD06787,1,1,3,3,5,1,0,0
1987461309577,1,1,1,2,0,0,0,109
198705F301188,1,1,2,3,0,0,0,90
19872000E2250,1,1,2,2,0,0,0,11
198745NC00330,2,1,1,3,0,0,0,104
198701FS00293,1,1,1,3,0,0,0,109
1987352004687,2,1,2,3,0,0,1,109
1987558731341,1,1,3,3,9,9,0,0
198714A201176,1,1,1,3,0,0,0,109
198750F311988,1,1,3,2,5,1,0,0
198701RD00716,1,1,1,3,0,0,0,109
1987217300616,1,1,1,3,0,0,0,109
198743D074077,1,1,1,3,0,0,0,1
19872000B1364,1,2,3,2,5,2,0,0
198797CA05011,1,1,2,3,0,0,2,109
198706K185487,1,1,3,3,5,3,0,0
198701TW00439,2,1,1,3,0,0,0,1
198795N87G010,1,1,1,3,0,0,0,113
198701JC00440,2,2,2,3,0,0,1,109
1987077E10221,1,2,2,3,0,0,0,113
198701YF00230,2,1,1,3,0,0,0,109
198795787B009,2,1,2,3,0,0,1,109
198714C101476,1,1,3,3,5,2,0,0
198701TD00639,1,1,3,3,1,3,0,0
198732A109287,1,2,3,3,1,1,0,0
1987948700069,1,1,1,3,0,0,0,109
198701TD00842,2,1,1,3,0,0,0,109
198701RY00776,1,1,1,3,0,0,0,109
198732C036987,1,1,1,3,0,0,0,19
19879387E1161,2,1,2,3,0,0,1,109
19872000K1630,2,1,1,3,0,0,0,104
198717J100179,2,1,1,2,0,0,0,104
198750F511713,2,2,2,3,0,0,1,109
198705B200466,2,3,1,3,0,0,0,19
1987360012715,1,1,2,3,0,0,1,109
1987220106033,1,1,2,2,0,0,2,109
19874141A1033,2,1,2,3,0,0,0,19
1987558721601,2,1,2,3,0,0,1,109
1987317E80682,1,3,2,2,0,0,2,109
1987464107747,1,1,1,3,0,0,0,109
1987440BB0596,1,1,1,3,0,0,0,109
198714F201460,1,1,3,2,5,3,0,0
1987600D08079,1,1,1,3,0,0,0,104
198743C018087,1,1,3,3,1,1,0,0
19874200H1086,1,3,2,3,0,0,1,109
198743F068057,2,1,2,3,0,0,1,109
19874000B0136,2,1,1,3,0,0,0,109
1987317E20470,1,1,3,3,9,5,0,0
1987307D00897,2,1,1,3,0,0,0,1
198713FA12687,1,4,2,3,0,0,1,109
19874200H0994,1,3,2,3,0,0,2,109
198734AK00150,1,1,3,2,6,8,0,0
198752GU02176,1,1,1,3,0,0,0,109
198761A174870,2,2,1,3,0,0,0,109
198701SW00719,1,1,1,3,0,0,0,109
198701PR00335,1,1,1,3,0,0,0,104
1987461213397,1,2,2,3,0,0,1,109
198701MS00175,1,2,1,3,0,0,0,19
198734BD00672,1,2,2,2,0,0,2,109
198750D210182,1,2,2,3,0,0,2,109
1987600B12167,2,1,1,3,0,0,0,109
19873387C0476,1,1,1,3,0,0,0,109
1987307B00005,2,2,1,3,0,0,0,19
198701ZP00840,2,1,1,3,0,0,0,109
1987360012702,1,2,2,3,0,0,0,19
198752FC00413,1,1,2,3,0,0,1,109
198705G201707,1,1,3,2,5,4,0,0
19873387E0055,2,1,1,2,0,0,0,109
198763C536687,1,1,1,3,0,0,0,109
198747CA70099,2,1,1,3,0,0,0,1
198713CA14087,1,1,1,3,0,0,0,1
198796GK02052,1,1,1,3,0,0,0,109
198701QK00657,2,1,1,3,0,0,0,109
1987317N20189,1,1,2,3,0,0,2,108
198705G400433,1,1,1,3,0,0,0,109
198797GB24909,2,6,1,3,0,0,0,110
198701TC00486,2,61,2,3,0,0,0,11
198706G222087,1,1,3,3,5,1,0,0
198710D201587,1,1,1,2,0,0,0,103
198717K201104,1,1,1,3,0,0,0,109
198743A021117,1,1,2,2,0,0,1,109
198763B524887,1,3,2,2,0,0,2,109
198710A207487,1,1,1,1,0,0,0,109
1987040AB1310,5,2,2,3,0,0,2,109
198701TC00399,1,1,3,3,5,1,0,0
198701MM00045,1,1,2,3,0,0,0,11
1987440BL0021,1,3,2,3,0,0,2,109
1987440PT0207,1,2,2,3,0,0,1,109
198713DA15487,2,1,1,2,0,0,0,109
1987464103867,2,1,1,3,0,0,0,109
1987040FA0863,2,1,2,2,0,0,1,109
198747CA70709,1,1,1,3,0,0,0,1
1987440RF0267,1,1,2,2,0,0,0,11
198701KG00075,1,1,2,3,0,0,1,109
198701KD00347,1,1,2,3,0,0,1,109
19874200B0046,2,1,1,3,0,0,0,109
198706E038487,2,1,1,2,0,0,0,1
198701EO00584,2,1,1,3,0,0,0,1
198732C119887,1,2,2,3,0,0,1,109
1987600B03122,1,2,2,3,0,0,0,2
198701RW00117,1,1,3,3,5,3,0,0
198752CG00779,1,1,3,2,9,8,0,0
1987217200394,2,1,1,2,0,0,0,109
198754AP02147,2,2,1,3,0,0,0,109
198701JB00749,1,1,1,2,0,0,0,2
19873387S0315,1,1,3,2,5,1,0,0
1987530AI0217,2,1,1,3,0,0,0,109
198795587E003,1,1,3,2,6,7,0,0
19879387C1185,1,1,3,1,5,3,0,0
198701KD00543,1,1,2,3,0,0,1,109
198701KD00850,2,2,2,3,0,0,1,109
1987558721029,2,2,1,3,0,0,0,109
198743D068117,3,3,2,3,0,0,2,109
19874000B0056,2,1,1,3,0,0,0,19
198750C232094,1,1,3,1,5,3,0,0
198713EA50687,1,1,3,3,5,4,0,0
19874200H0205,1,2,1,3,0,0,0,109
1987077C21026,1,1,2,3,0,0,2,109
1987440LR0394,2,1,1,3,0,0,0,109
1987440VS0461,2,1,1,3,0,0,0,1
198703B100950,2,1,1,3,0,0,0,109
198705B201100,1,1,1,3,0,0,0,109
198743F063097,2,1,1,2,0,0,0,109
198795987A022,2,1,1,3,0,0,0,1
198750D210171,2,1,1,3,0,0,0,109
1987217700337,1,1,1,3,0,0,0,1
198710B202787,2,1,1,3,0,0,0,109
1987317J40125,1,2,2,3,0,0,0,19
198710B304487,1,2,2,3,0,0,2,109
19872000H0535,1,1,3,3,5,2,0,0
198743C139097,2,2,1,3,0,0,0,109
1987463204897,1,1,1,2,0,0,0,104
198795887F050,1,3,1,3,0,0,0,109
19874141D1241,1,1,1,3,0,0,0,109
198713AA13687,2,1,1,3,0,0,0,1
198713DC21187,1,2,2,3,0,0,1,109
1987220305027,1,1,3,3,5,1,0,0
198752GT00695,2,1,1,3,0,0,0,104
19872000M0226,1,6,2,2,0,0,2,109
198714F100592,1,1,1,3,0,0,0,109
198743A053077,1,1,1,2,0,0,0,104
19874000D0448,1,1,1,3,0,0,0,109
1987600C08098,1,2,1,3,0,0,0,109
1987077E10621,1,1,2,3,0,0,0,11
198797NB05201,1,1,1,3,0,0,0,109
198701RW00364,1,1,1,3,0,0,0,1
198713ED03887,1,1,2,3,0,0,1,109
198795387A020,1,1,1,3,0,0,0,1
1987351076887,2,1,1,3,0,0,0,1
1987360020527,2,2,2,2,0,0,1,109
1987465309387,1,2,2,3,0,0,1,109
198701XR00755,1,1,2,3,0,0,0,104
198754DS10587,1,1,1,3,0,0,0,1
198701EK00236,2,1,1,3,0,0,0,2
198750F311578,1,1,1,3,0,0,0,104
1987558732209,1,1,1,3,0,0,0,2
198797DC08105,2,2,1,3,0,0,0,109
198754AW00337,1,1,1,3,0,0,0,109
198706J076387,2,1,1,3,0,0,0,1
1987040BA0468,1,1,1,3,0,0,0,103
1987077C10731,3,8,2,3,0,0,1,109
1987600B03049,1,1,3,3,6,8,0,0
198745ED00208,1,1,2,3,0,0,1,109
198710F107487,2,1,2,3,0,0,0,11
1987307D00110,2,2,2,3,0,0,2,109
19873387S0884,1,4,2,3,0,0,1,109
1987307D00701,2,2,2,3,0,0,0,104
1987217502817,1,1,1,3,0,0,0,104
198705C201404,1,1,1,3,0,0,0,108
198701BH00067,1,1,2,3,0,0,2,109
1987440CC0321,1,1,3,3,5,4,0,0
198701PR00246,2,3,2,3,0,0,2,109
1987371153900,1,1,2,3,0,0,-1,109
1987217600262,2,1,1,3,0,0,0,1
1987600A12028,1,1,3,3,6,8,0,0
1987217600384,1,2,1,3,0,0,0,109
19873387C0323,2,1,2,3,0,0,2,109
198748P676887,2,1,1,3,0,0,0,11
1987217400238,2,2,1,3,0,0,0,109
19874200G0506,1,1,3,3,5,2,0,0
1987440BB0235,2,1,1,3,0,0,0,109
19874000D2290,1,1,1,3,0,0,0,109
198734BS01065,2,1,1,3,0,0,0,1
198701KD00864,1,1,3,2,5,3,0,0
198701JB00459,2,2,2,3,0,0,2,109
19874141C2121,1,5,2,3,0,0,2,109
198706B075287,1,2,2,3,0,0,1,109
19873387C0551,1,1,1,3,0,0,0,109
198710A114687,1,1,1,3,0,0,0,109
19874141E1285,2,5,2,3,0,0,1,109
19874000D1683,1,1,1,3,0,0,0,104
1987360051141,2,6,2,2,0,0,1,109
1987307D00763,2,3,1,3,0,0,0,109
1987217200074,1,1,1,3,0,0,0,109
198701PN00070,1,1,1,3,0,0,0,104
1987620D21300,2,1,1,3,0,0,0,109
198710A400987,2,2,1,3,0,0,0,109
198714B201604,1,1,1,1,0,0,0,104
1987465308067,2,2,2,3,0,0,1,109
1987465306117,3,2,2,3,0,0,1,109
1987440GG0285,2,1,1,3,0,0,0,1
198717K101227,2,3,1,3,0,0,0,19
19873387S0533,1,3,2,3,0,0,1,109
198745NA00121,1,2,2,3,0,0,1,109
198717K300776,1,1,1,3,0,0,0,109
198796EA07555,1,1,2,3,0,0,0,2
1987620B02710,1,9,2,3,0,0,0,11
198797UA50403,1,1,2,3,0,0,2,109
198706F027487,1,1,1,3,0,0,0,109
198701HH00239,1,1,3,2,4,4,0,0
198716G141229,1,1,1,3,0,0,0,1
1987530BI0527,2,1,1,3,0,0,0,109
1987220609042,1,1,2,3,0,0,2,109
198747YA70393,1,1,3,3,5,3,0,0
198706K113287,1,1,1,3,0,0,0,1
1987217700536,1,2,2,3,0,0,1,109
198701XS00407,1,3,2,2,0,0,2,109
198705F100980,1,1,1,3,0,0,0,104
19873387E0858,2,2,1,3,0,0,0,109
198745ED00422,1,1,1,3,0,0,0,109
198701YF00638,2,2,1,3,0,0,0,109
198701JI00282,1,1,3,1,1,3,0,0
1987910050165,2,3,1,3,0,0,0,109
198713ED29487,1,1,1,2,0,0,0,109
1987620D12540,2,1,2,3,0,0,1,109
198714A100361,2,2,1,3,0,0,0,109
198701VD00036,1,1,1,3,0,0,0,104
198761B296870,2,2,2,3,0,0,1,109
198747NA70238,1,1,1,1,0,0,0,2
1987077E21277,1,1,1,3,0,0,0,90
198713FA10787,1,1,3,3,5,1,0,0
198717K101221,1,1,2,3,0,0,2,108
198701YF00356,1,1,1,3,0,0,0,2
198701KD00863,1,1,1,3,0,0,0,109
198713HD27487,1,1,3,3,5,1,0,0
1987220312004,2,1,1,3,0,0,0,104
198701LD00130,1,1,3,2,5,4,0,0
1987360050637,2,1,1,3,0,0,0,109
1987307C00808,2,2,1,3,0,0,0,109
198701PL00308,1,1,1,3,0,0,0,1
1987040CG1780,2,1,2,3,0,0,1,109
1987077C20543,1,1,1,3,0,0,0,109
198706N191787,1,1,3,3,5,1,0,0
198734AK00243,1,1,1,3,0,0,0,109
198743D064077,1,1,1,3,0,0,0,109
198710F207387,1,1,3,3,5,1,0,0
1987440GG0613,2,1,1,3,0,0,0,1
198752FO01618,1,1,2,3,0,0,1,109
198701KE00229,1,1,3,2,6,9,0,0
19873387N0095,1,1,1,3,0,0,0,109
198701HH00189,1,1,2,3,0,0,1,109
198797RA21901,2,1,2,2,0,0,1,109
198750E210047,1,1,1,3,0,0,0,109
1987440PW0079,1,2,2,3,0,0,1,109
19873387N0208,1,1,3,2,5,2,0,0
198705C101883,1,3,2,3,0,0,1,109
198797AB02307,2,1,2,3,0,0,1,109
198701VW00351,1,1,3,3,5,4,0,0
198705G202077,2,1,1,3,0,0,0,109
1987558711453,4,5,1,3,0,0,0,109
198750B721106,1,4,2,3,0,0,2,109
198714F200713,1,2,2,3,0,0,2,109
1987928704059,1,1,3,3,9,5,0,0
198752GU01291,1,1,3,2,9,8,0,0
198754AT03727,1,1,1,3,0,0,0,113
198752FR00597,1,1,3,2,5,1,0,0
1987040BA1209,3,15,2,2,0,0,0,110
198705C300492,1,1,2,3,0,0,0,11
198732C025787,3,1,1,3,0,0,0,109
198706P074587,1,1,1,2,0,0,0,2
1987461312547,2,1,1,2,0,0,0,109
1987077B20926,1,1,1,3,0,0,0,2
198701TD00340,1,1,3,3,1,1,0,0
198706M054687,2,1,1,3,0,0,0,1
1987558712044,1,2,2,3,0,0,1,109
19872000D1463,1,1,3,3,5,1,0,0
198752FY00692,1,1,1,3,0,0,0,1
19873387E0250,1,2,2,3,0,0,1,109
1987461104667,1,1,3,3,5,1,0,0
198713AA25687,2,1,1,3,0,0,0,104
198701EH00514,1,1,1,3,0,0,0,104
198750E530411,2,1,1,3,0,0,0,109
1987127065487,2,1,1,2,0,0,0,109
198743A072017,1,1,1,3,0,0,0,104
198797UA02910,1,2,1,2,0,0,0,104
198701LM00185,1,1,3,2,5,1,0,0
198701GN00467,2,1,1,3,0,0,0,1
198706A076987,1,1,3,3,9,5,0,0
198716G031311,1,1,1,3,0,0,0,104
1987317R41836,1,6,2,2,0,0,0,19
198747HA70769,1,1,1,3,0,0,0,109
1987620H11600,1,1,3,2,5,3,0,0
198705G202861,1,1,3,3,5,3,0,0
198706B104087,2,1,1,3,0,0,0,113
1987217300312,2,1,1,2,0,0,0,109
1987220106033,1,4,2,3,0,0,2,109
1987373077800,1,2,2,3,0,0,1,109
1987440CC0450,2,1,1,2,0,0,0,104
1987351383587,1,1,1,3,0,0,0,109
198701TW00524,2,3,2,2,0,0,1,109
1987307D00995,2,1,1,2,0,0,0,104
19872000C1472,1,1,3,3,5,3,0,0
198701PN00404,2,2,2,2,0,0,1,109
1987307D01014,1,1,3,3,1,3,0,0
19874200B0240,2,1,1,3,0,0,0,1
1987928707463,2,2,2,2,0,0,1,109
1987220212015,2,3,1,3,0,0,0,19
1987351011387,1,1,1,3,0,0,0,104
198747YA70649,1,1,3,2,9,7,0,0
198710C520387,2,1,1,3,0,0,0,104
198752GC02100,1,1,1,3,0,0,0,109
198701JI00396,1,1,1,3,0,0,0,109
198701YF00228,2,1,3,3,5,3,0,0
1987600A02098,1,1,1,2,0,0,0,109
198750A331209,2,1,1,3,0,0,0,1
198761B130870,1,1,1,3,0,0,0,1
198747TA70517,2,1,1,3,0,0,0,2
198743A032097,1,1,3,3,5,1,0,0
198701VW00027,1,1,1,3,0,0,0,109
198797DA00508,2,1,2,3,0,0,2,109
198701RD00271,1,1,2,3,0,0,0,90
1987220105049,1,1,2,3,0,0,1,109
198797CD03004,2,1,2,3,0,0,2,109
1987238701142,1,1,1,3,0,0,0,103
19874200B0010,1,1,3,3,5,1,0,0
1987317J42769,3,3,1,3,0,0,0,19
1987217502337,3,1,2,3,0,0,2,109
19874200C0640,2,1,1,3,0,0,0,109
198701KD00633,1,1,1,3,0,0,0,109
198701CD00086,1,1,1,3,0,0,0,104
1987620F09210,1,1,1,2,0,0,0,109
198701BD00326,1,1,3,3,9,9,0,0
198705G101228,1,1,2,3,0,0,1,109
198705C100776,1,1,3,2,5,9,0,0
198743F014037,1,2,2,3,0,0,2,109
198713AC02787,1,1,1,3,0,0,0,109
19874200H0837,1,1,1,3,0,0,0,2
1987217200016,2,2,1,3,0,0,0,109
1987040EA1436,2,2,1,3,0,0,0,109
1987217700648,1,1,1,3,0,0,0,109
1987040EA3023,3,3,2,3,0,0,2,109
1987360020554,1,1,1,3,0,0,0,1
198752DF00959,2,1,1,2,0,0,0,1
19874200H0546,2,4,1,3,0,0,0,109
1987558721660,2,1,1,3,0,0,0,104
198701DD00514,1,1,2,3,0,0,1,109
198705G103205,2,1,1,3,0,0,0,109
1987461300827,1,1,1,2,0,0,0,104
198701YE00347,1,1,3,2,5,4,0,0
198797RB02303,1,2,2,2,0,0,2,109
1987317E81834,2,2,2,3,0,0,0,19
198706J285987,2,2,2,3,0,0,1,109
198714D200158,1,1,2,3,0,0,0,11
198701PL00316,2,2,2,3,0,0,1,109
1987440DW0213,1,1,1,3,0,0,0,109
198747CA70509,1,2,2,3,0,0,1,109
1987317E81274,2,1,1,2,0,0,0,1
198747XA70658,1,1,1,3,0,0,0,109
198706Q172387,1,3,2,3,0,0,2,109
198754MA03397,3,3,2,3,0,0,1,109
198701VW00355,3,1,1,2,0,0,0,109
198705B400552,1,1,2,3,0,0,0,2
198797DB03104,1,1,3,3,5,1,0,0
198705D300225,2,2,2,3,0,0,1,109
198713BA09587,1,1,2,3,0,0,0,11
198701TC00413,1,1,2,3,0,0,2,109
19874200C0952,1,1,2,3,0,0,1,109
1987117AK0110,1,1,1,3,0,0,0,113
1987317E80785,1,1,1,3,0,0,0,2
198705C201885,1,1,1,3,0,0,0,108
19872000J0194,2,1,1,3,0,0,0,109
19873387C0448,1,1,2,3,0,0,2,109
1987220106038,1,1,1,3,0,0,0,109
198716E051241,1,1,3,3,5,1,0,0
198713CB07387,1,1,1,3,0,0,0,109
19872000H0025,1,2,2,3,0,0,2,109
198752FI00684,2,2,1,3,0,0,0,109
1987600C01013,1,2,2,3,0,0,2,109
1987461110707,2,1,1,3,0,0,0,109
198701GH00495,1,2,2,2,0,0,2,109
198750A221572,2,1,1,2,0,0,0,104
198701YR00076,1,1,1,3,0,0,0,109
1987464310417,1,1,3,3,5,2,0,0
198750B410825,1,1,1,2,0,0,0,109
1987371211100,2,1,1,3,0,0,0,1
1987360020550,2,1,1,3,0,0,0,1
1987530CI0315,2,2,1,2,0,0,0,109
1987040BA1140,2,1,1,3,0,0,0,1
198706J245487,1,1,2,3,0,0,1,109
1987948700734,2,1,2,3,0,0,1,109
198714B200865,1,2,2,3,0,0,0,104
198713EC04587,1,2,2,2,0,0,0,104
198714B101806,1,1,2,3,0,0,0,11
1987238701380,1,1,2,3,0,0,1,109
198701PN00440,1,1,1,3,0,0,0,109
198710F226487,1,1,1,3,0,0,0,11
1987220106053,1,1,1,3,0,0,0,1
1987371042400,1,1,1,3,0,0,0,1
198701QK00020,1,2,2,3,0,0,2,109
1987040BA0450,1,2,2,3,0,0,2,109
198743F020037,2,1,1,3,0,0,0,109
198732B070487,1,1,1,3,0,0,0,109
1987440BB0708,1,3,3,2,5,3,0,0
198797UC90709,1,1,3,2,5,1,0,0
19872000C1597,1,1,3,3,1,3,0,0
1987620E04960,1,13,2,3,0,0,0,110
1987373006700,1,1,1,3,0,0,0,109
19874200E0276,1,1,3,3,5,3,0,0
198747CA70627,2,1,1,3,0,0,0,2
19874141B1199,2,1,1,3,0,0,0,109
1987462104777,1,1,1,3,0,0,0,109
198795887F011,1,2,3,3,5,1,0,0
198706M219187,1,1,3,3,5,1,0,0
198747CA70800,1,1,1,2,0,0,0,109
198743C121087,2,4,2,3,0,0,1,109
1987220609005,1,1,1,3,0,0,0,109
198701ZD00756,1,2,3,3,1,3,0,0
198706J180687,1,1,1,3,0,0,0,109
1987040DC2050,2,2,2,3,0,0,1,109
198754CD08577,2,3,1,3,0,0,0,109
1987117CG0271,1,1,1,2,0,0,0,104
1987077D20043,1,1,3,3,5,1,0,0
1987117DJ0057,1,1,1,3,0,0,0,109
198701VW00783,1,1,2,3,0,0,0,11
198701JB00617,1,1,3,2,1,3,0,0
198706A030987,1,1,3,3,5,2,0,0
1987360012309,1,1,1,2,0,0,0,1
198716P060746,2,1,2,3,0,0,1,109
198743A007077,1,1,3,3,5,2,0,0
198750F512312,1,1,1,3,0,0,0,104
1987220603021,1,1,1,3,0,0,0,109
1987307D00595,1,3,2,2,0,0,2,109
1987530BI0137,2,1,1,3,0,0,0,2
198797CB02308,1,1,1,3,0,0,0,109
1987620C14970,1,3,2,3,0,0,2,109
198797LF02003,2,2,2,3,0,0,0,110
198743B055117,1,1,1,3,0,0,0,109
198701SA00795,2,1,1,3,0,0,0,109
198750E310879,1,1,3,3,5,1,0,0
1987217700980,3,2,2,3,0,0,1,109
1987077B20393,1,1,3,3,5,3,0,0
198714B200156,1,1,3,1,5,3,0,0
19872000G1994,1,2,1,3,0,0,0,104
1987317P40663,2,2,2,3,0,0,0,19
1987620C02490,1,1,1,2,0,0,0,104
198761C371870,1,1,2,3,0,0,1,109
198754DM01027,1,1,3,3,5,3,0,0
19872000M1127,2,2,1,3,0,0,0,2
198754AD01347,1,1,3,3,9,5,0,0
19874141D1382,1,1,1,3,0,0,0,109
1987910090450,1,1,1,3,0,0,0,109
198752DC01582,2,1,2,3,0,0,2,109
198701PN00318,1,1,3,3,5,3,0,0
198750D311043,1,2,2,3,0,0,1,109
198701TG00458,1,1,3,1,5,3,0,0
198706P104787,2,2,1,3,0,0,0,109
1987600D11077,1,2,2,2,0,0,0,104
198701XY00028,1,1,1,3,0,0,0,109
1987217200806,6,3,1,3,0,0,0,109
1987980080013,1,1,3,2,5,1,0,0
198710C521487,1,1,3,3,5,8,0,0
1987980255051,2,1,2,3,0,0,1,109
198710F303887,1,1,2,3,0,0,0,11
198701RW00600,1,1,3,3,4,3,0,0
198706D185187,1,1,3,2,5,4,0,0
198701BC00289,2,1,2,3,0,0,0,11
198795187B007,1,1,3,3,4,2,0,0
198701LD00632,1,1,1,2,0,0,0,109
1987530CI0661,1,2,2,3,0,0,1,109
19872000H0438,1,1,1,3,0,0,0,104
198710F225187,1,1,1,2,0,0,0,2
198752CS00382,1,2,2,3,0,0,1,109
1987462300707,1,1,3,3,8,3,0,0
19879387W1350,1,2,2,3,0,0,2,109
198705G200129,1,1,1,2,0,0,0,108
198797AB04303,1,1,3,3,4,1,0,0
198732E052087,1,1,1,2,0,0,0,109
1987127075490,2,4,2,3,0,0,2,109
198797RB02511,1,1,2,3,0,0,0,19
1987948701000,1,1,1,3,0,0,0,1
1987440CW0219,2,4,1,3,0,0,0,109
1987360011682,1,1,2,3,0,0,1,109
19872000K1688,4,1,1,3,0,0,0,109
198747CA70866,1,1,2,3,0,0,1,109
198706P211887,1,2,2,3,0,0,1,109
198732C054487,1,3,2,3,0,0,2,109
198701YR00244,2,2,1,3,0,0,0,109
198701ZP00003,1,1,1,3,0,0,0,109
198732B155987,1,4,2,3,0,0,2,109
198706L012787,1,1,1,3,0,0,0,109
198714A102061,1,1,2,2,0,0,1,109
198701JC00649,2,1,1,3,0,0,0,90
198734AK00128,1,1,1,3,0,0,0,109
198743C074127,2,1,2,3,0,0,1,109
198717L200423,1,1,1,3,0,0,0,104
198701FD00159,1,1,2,3,0,0,2,108
198747SA70494,1,1,1,3,0,0,0,19
1987238700493,1,1,2,2,0,0,0,104
19879387C0738,3,1,1,3,0,0,0,109
198754CS06437,2,1,1,3,0,0,0,1
1987620B26100,1,1,3,3,6,8,0,0
198743F032057,1,1,1,3,0,0,0,2
198701ZP00626,1,1,1,3,0,0,0,104
1987307C00665,2,1,1,3,0,0,0,1
198701MM00524,1,1,3,2,5,2,0,0
198747HA70352,1,1,1,2,0,0,0,109
198701SA00264,1,2,3,3,7,9,0,0
198705D401340,2,2,2,3,0,0,1,109
1987077D20919,2,1,1,3,0,0,0,109
19874200G0208,1,2,1,3,0,0,0,109
19873387N0501,1,2,1,2,0,0,0,19
198752DC02151,4,3,1,3,0,0,0,109
19874141A2213,1,1,3,3,5,3,0,0
1987220111030,1,1,3,2,6,8,0,0
1987360050191,2,1,2,3,0,0,1,109
1987360052178,1,1,1,3,0,0,0,109
1987910080183,1,1,3,2,9,3,0,0
1987558732364,1,1,1,3,0,0,0,104
198797FC02410,1,1,3,3,5,9,0,0
19873387E0698,1,1,2,3,0,0,1,109
198713GB12787,2,2,2,3,0,0,1,109
1987620H03280,1,1,1,2,0,0,0,109
198716D161044,1,1,2,3,0,0,1,109
19874141A3057,1,1,2,3,0,0,1,109
198706E186287,1,1,1,3,0,0,0,104
198750D362010,1,1,1,2,0,0,0,104
1987371083200,1,1,3,2,5,1,0,0
