hhid,lga_standard,lga_for_seifa,homesubregion_ASGS,homeregion_ASGS,hhinc_group,totalvehs,totalbikes_clean,hhsize,dayType,travmonth,travdow,LGA_Name,IRSD_Score,IRSD_Decile,IRSAD_Score,IRSAD_Decile,IEO_Score,IEO_Decile,Population,hhinc_sort
Y25H6730109,Cardinia,Cardinia,MELB - Outer,Greater Melbourne,"$1,000-$1,249 ($52,000-$64,999)",1,2.0,2,Weekday,June,Tuesday,Cardinia,1021,8,993,8,975,8,118194,1000
Y25H6730110,Cardinia,Cardinia,MELB - Outer,Greater Melbourne,"$2,500-$2,999 ($130,000-$155,999)",2,4.0,7,Weekday,June,Wednesday,Cardinia,1021,8,993,8,975,8,118194,2500
Y25H6730113,Cardinia,Cardinia,MELB - Outer,Greater Melbourne,"$1,750-$1,999 ($91,000-$103,999)",4,0.0,10,Weekend,June,Saturday,Cardinia,1021,8,993,8,975,8,118194,1750
Y25H6730114,Cardinia,Cardinia,MELB - Outer,Greater Melbourne,"$5,000-$5,999 ($260,000-$311,999)",2,5.0,5,Weekend,June,Sunday,Cardinia,1021,8,993,8,975,8,118194,5000
Y25H6730116,Cardinia,Cardinia,MELB - Outer,Greater Melbourne,"$1,500-$1,749 ($78,000-$90,999)",1,,1,Weekday,June,Tuesday,Cardinia,1021,8,993,8,975,8,118194,1500
Y25H6730118,Cardinia,Cardinia,MELB - Outer,Greater Melbourne,"$800-$999 ($41,600-$51,999)",1,2.0,2,Weekday,June,Thursday,Cardinia,1021,8,993,8,975,8,118194,800
Y25H6730123,Cardinia,Cardinia,MELB - Outer,Greater Melbourne,"$1,500-$1,749 ($78,000-$90,999)",1,,3,Weekday,June,Tuesday,Cardinia,1021,8,993,8,975,8,118194,1500
Y25H6730124,Cardinia,Cardinia,MELB - Outer,Greater Melbourne,"$1,500-$1,749 ($78,000-$90,999)",2,,6,Weekday,June,Wednesday,Cardinia,1021,8,993,8,975,8,118194,1500
Y25H6730125,Cardinia,Cardinia,MELB - Outer,Greater Melbourne,"$2,500-$2,999 ($130,000-$155,999)",2,0.0,2,Weekday,June,Thursday,Cardinia,1021,8,993,8,975,8,118194,2500
Y25H6730126,Cardinia,Cardinia,MELB - Outer,Greater Melbourne,"$400-$499 ($20,800-$25,999)",2,0.0,3,Weekday,June,Friday,Cardinia,1021,8,993,8,975,8,118194,400
Y25H6730129,Cardinia,Cardinia,MELB - Outer,Greater Melbourne,"$1,500-$1,749 ($78,000-$90,999)",1,2.0,2,Weekday,June,Monday,Cardinia,1021,8,993,8,975,8,118194,1500
Y25H6730135,Cardinia,Cardinia,MELB - Outer,Greater Melbourne,"$2,500-$2,999 ($130,000-$155,999)",2,4.0,5,Weekend,June,Sunday,Cardinia,1021,8,993,8,975,8,118194,2500
Y25H6730136,Cardinia,Cardinia,MELB - Outer,Greater Melbourne,"$3,000-$3,499 ($156,000-$181,999)",2,3.0,3,Weekday,June,Monday,Cardinia,1021,8,993,8,975,8,118194,3000
Y25H6730139,Cardinia,Cardinia,MELB - Outer,Greater Melbourne,"$3,500-$3,999 ($182,000-$207,999)",2,4.0,3,Weekday,June,Thursday,Cardinia,1021,8,993,8,975,8,118194,3500
Y25H6730141,Cardinia,Cardinia,MELB - Outer,Greater Melbourne,"$1,500-$1,749 ($78,000-$90,999)",2,0.0,4,Weekend,June,Saturday,Cardinia,1021,8,993,8,975,8,118194,1500
Y25H6730401,Whittlesea,Whittlesea,MELB - Outer,Greater Melbourne,Not Stated,1,0.0,1,Weekday,June,Monday,Whittlesea,990,6,981,7,980,8,229396,-1
Y25H6730403,Whittlesea,Whittlesea,MELB - Outer,Greater Melbourne,"$300-$399 ($15,600-$20,799)",2,0.0,2,Weekday,June,Wednesday,Whittlesea,990,6,981,7,980,8,229396,300
Y25H6730405,Whittlesea,Whittlesea,MELB - Outer,Greater Melbourne,"$3,500-$3,999 ($182,000-$207,999)",2,4.0,4,Weekday,June,Friday,Whittlesea,990,6,981,7,980,8,229396,3500
Y25H6730406,Whittlesea,Whittlesea,MELB - Outer,Greater Melbourne,"$800-$999 ($41,600-$51,999)",2,6.0,4,Weekend,June,Saturday,Whittlesea,990,6,981,7,980,8,229396,800
Y25H6730410,Whittlesea,Whittlesea,MELB - Outer,Greater Melbourne,"$4,000-$4,499 ($208,000-$233,999)",2,1.0,3,Weekday,June,Wednesday,Whittlesea,990,6,981,7,980,8,229396,4000
Y25H6730411,Whittlesea,Whittlesea,MELB - Outer,Greater Melbourne,"$5,000-$5,999 ($260,000-$311,999)",2,4.0,5,Weekday,June,Thursday,Whittlesea,990,6,981,7,980,8,229396,5000
Y25H6730417,Whittlesea,Whittlesea,MELB - Outer,Greater Melbourne,"$800-$999 ($41,600-$51,999)",1,0.0,2,Weekday,June,Wednesday,Whittlesea,990,6,981,7,980,8,229396,800
Y25H6730418,Whittlesea,Whittlesea,MELB - Outer,Greater Melbourne,"$2,500-$2,999 ($130,000-$155,999)",0,0.0,1,Weekday,June,Thursday,Whittlesea,990,6,981,7,980,8,229396,2500
Y25H6730419,Whittlesea,Whittlesea,MELB - Outer,Greater Melbourne,"$2,000-$2,499 ($104,000-$129,999)",3,,2,Weekday,June,Friday,Whittlesea,990,6,981,7,980,8,229396,2000
Y25H6730425,Whittlesea,Whittlesea,MELB - Outer,Greater Melbourne,"$8,000 or more ($416,000 or more)",2,2.0,8,Weekday,June,Thursday,Whittlesea,990,6,981,7,980,8,229396,0
Y25H6730435,Whittlesea,Whittlesea,MELB - Outer,Greater Melbourne,"$1,500-$1,749 ($78,000-$90,999)",1,2.0,3,Weekend,June,Sunday,Whittlesea,990,6,981,7,980,8,229396,1500
Y25H6730439,Whittlesea,Whittlesea,MELB - Outer,Greater Melbourne,"$6,000-$7,999 ($312,000-$415,999)",2,2.0,4,Weekday,June,Thursday,Whittlesea,990,6,981,7,980,8,229396,6000
Y25H6730441,Whittlesea,Whittlesea,MELB - Outer,Greater Melbourne,"$3,000-$3,499 ($156,000-$181,999)",0,0.0,2,Weekend,June,Saturday,Whittlesea,990,6,981,7,980,8,229396,3000
Y25H6730501,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$500-$649 ($26,000-$33,799)",2,0.0,2,Weekday,June,Monday,Wyndham,1006,8,1004,8,1007,9,292011,500
Y25H6730505,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$800-$999 ($41,600-$51,999)",0,0.0,1,Weekday,June,Friday,Wyndham,1006,8,1004,8,1007,9,292011,800
Y25H6730507,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$1,250-$1,499 ($65,000-$77,999)",2,2.0,6,Weekend,June,Sunday,Wyndham,1006,8,1004,8,1007,9,292011,1250
Y25H6730509,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$3,000-$3,499 ($156,000-$181,999)",2,2.0,4,Weekday,June,Tuesday,Wyndham,1006,8,1004,8,1007,9,292011,3000
Y25H6730513,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$800-$999 ($41,600-$51,999)",1,0.0,2,Weekend,June,Saturday,Wyndham,1006,8,1004,8,1007,9,292011,800
Y25H6730514,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$3,000-$3,499 ($156,000-$181,999)",2,1.0,3,Weekend,June,Sunday,Wyndham,1006,8,1004,8,1007,9,292011,3000
Y25H6730517,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$650-$799 ($33,800-$41,599)",1,0.0,1,Weekday,June,Wednesday,Wyndham,1006,8,1004,8,1007,9,292011,650
Y25H6730520,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$800-$999 ($41,600-$51,999)",0,,1,Weekend,June,Saturday,Wyndham,1006,8,1004,8,1007,9,292011,800
Y25H6730522,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$4,000-$4,499 ($208,000-$233,999)",2,1.0,3,Weekday,June,Monday,Wyndham,1006,8,1004,8,1007,9,292011,4000
Y25H6730525,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$5,000-$5,999 ($260,000-$311,999)",0,0.0,2,Weekday,June,Thursday,Wyndham,1006,8,1004,8,1007,9,292011,5000
Y25H6730527,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$2,000-$2,499 ($104,000-$129,999)",2,0.0,6,Weekend,June,Saturday,Wyndham,1006,8,1004,8,1007,9,292011,2000
Y25H6730528,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$1,250-$1,499 ($65,000-$77,999)",1,0.0,3,Weekend,June,Sunday,Wyndham,1006,8,1004,8,1007,9,292011,1250
Y25H6730529,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$3,500-$3,999 ($182,000-$207,999)",2,2.0,4,Weekday,June,Monday,Wyndham,1006,8,1004,8,1007,9,292011,3500
Y25H6730532,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$2,500-$2,999 ($130,000-$155,999)",2,3.0,4,Weekday,June,Thursday,Wyndham,1006,8,1004,8,1007,9,292011,2500
Y25H6730533,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$1,500-$1,749 ($78,000-$90,999)",2,2.0,2,Weekday,June,Friday,Wyndham,1006,8,1004,8,1007,9,292011,1500
Y25H6730534,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$6,000-$7,999 ($312,000-$415,999)",3,0.0,5,Weekend,June,Saturday,Wyndham,1006,8,1004,8,1007,9,292011,6000
Y25H6730540,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$2,500-$2,999 ($130,000-$155,999)",1,2.0,3,Weekday,June,Friday,Wyndham,1006,8,1004,8,1007,9,292011,2500
Y25H6740204,Manningham,Manningham,MELB - Outer,Greater Melbourne,"$3,000-$3,499 ($156,000-$181,999)",3,2.0,4,Weekday,June,Thursday,Manningham,1056,10,1075,10,1080,10,124700,3000
Y25H6740209,Manningham,Manningham,MELB - Outer,Greater Melbourne,"$3,500-$3,999 ($182,000-$207,999)",2,0.0,3,Weekday,June,Tuesday,Manningham,1056,10,1075,10,1080,10,124700,3500
Y25H6740210,Manningham,Manningham,MELB - Outer,Greater Melbourne,"$1,000-$1,249 ($52,000-$64,999)",1,0.0,2,Weekday,June,Wednesday,Manningham,1056,10,1075,10,1080,10,124700,1000
Y25H6740215,Manningham,Manningham,MELB - Outer,Greater Melbourne,"$500-$649 ($26,000-$33,799)",1,0.0,1,Weekday,June,Monday,Manningham,1056,10,1075,10,1080,10,124700,500
Y25H6740220,Manningham,Manningham,MELB - Outer,Greater Melbourne,"$150-$299 ($7,800-$15,599)",1,0.0,1,Weekend,June,Saturday,Manningham,1056,10,1075,10,1080,10,124700,150
Y25H6740227,Maroondah,Maroondah,MELB - Outer,Greater Melbourne,"$800-$999 ($41,600-$51,999)",1,0.0,1,Weekend,June,Saturday,Maroondah,1041,9,1035,9,1042,9,115043,800
Y25H6740228,Maroondah,Maroondah,MELB - Outer,Greater Melbourne,"$1,750-$1,999 ($91,000-$103,999)",2,2.0,2,Weekend,June,Sunday,Maroondah,1041,9,1035,9,1042,9,115043,1750
Y25H6740232,Maroondah,Maroondah,MELB - Outer,Greater Melbourne,"$500-$649 ($26,000-$33,799)",1,0.0,1,Weekday,June,Thursday,Maroondah,1041,9,1035,9,1042,9,115043,500
Y25H6740233,Maroondah,Maroondah,MELB - Outer,Greater Melbourne,"$1,500-$1,749 ($78,000-$90,999)",2,1.0,2,Weekday,June,Friday,Maroondah,1041,9,1035,9,1042,9,115043,1500
Y25H6740237,Maroondah,Maroondah,MELB - Outer,Greater Melbourne,"$1,500-$1,749 ($78,000-$90,999)",1,,1,Weekday,June,Tuesday,Maroondah,1041,9,1035,9,1042,9,115043,1500
Y25H6740301,Port Phillip,Port Phillip,MELB - Inner,Greater Melbourne,"$650-$799 ($33,800-$41,599)",1,1.0,2,Weekday,June,Monday,Port Phillip,1061,10,1106,10,1144,10,101942,650
Y25H6740302,Port Phillip,Port Phillip,MELB - Inner,Greater Melbourne,"$1,500-$1,749 ($78,000-$90,999)",0,0.0,1,Weekday,June,Tuesday,Port Phillip,1061,10,1106,10,1144,10,101942,1500
Y25H6740304,Port Phillip,Port Phillip,MELB - Inner,Greater Melbourne,"$4,500-$4,999 ($234,000-$259,999)",1,,2,Weekday,June,Thursday,Port Phillip,1061,10,1106,10,1144,10,101942,4500
Y25H6740306,Port Phillip,Port Phillip,MELB - Inner,Greater Melbourne,"$800-$999 ($41,600-$51,999)",1,,1,Weekend,June,Saturday,Port Phillip,1061,10,1106,10,1144,10,101942,800
Y25H6740308,Port Phillip,Port Phillip,MELB - Inner,Greater Melbourne,"$2,500-$2,999 ($130,000-$155,999)",2,2.0,3,Weekday,June,Monday,Port Phillip,1061,10,1106,10,1144,10,101942,2500
Y25H6740311,Port Phillip,Port Phillip,MELB - Inner,Greater Melbourne,"$5,000-$5,999 ($260,000-$311,999)",2,7.0,3,Weekday,June,Thursday,Port Phillip,1061,10,1106,10,1144,10,101942,5000
Y25H6740313,Port Phillip,Port Phillip,MELB - Inner,Greater Melbourne,"$2,500-$2,999 ($130,000-$155,999)",2,0.0,2,Weekend,June,Saturday,Port Phillip,1061,10,1106,10,1144,10,101942,2500
Y25H6740316,Port Phillip,Port Phillip,MELB - Inner,Greater Melbourne,"$2,500-$2,999 ($130,000-$155,999)",1,1.0,3,Weekday,June,Tuesday,Port Phillip,1061,10,1106,10,1144,10,101942,2500
Y25H6740318,Port Phillip,Port Phillip,MELB - Inner,Greater Melbourne,"$3,500-$3,999 ($182,000-$207,999)",2,0.0,2,Weekday,June,Thursday,Port Phillip,1061,10,1106,10,1144,10,101942,3500
Y25H6740321,Port Phillip,Port Phillip,MELB - Inner,Greater Melbourne,"$3,500-$3,999 ($182,000-$207,999)",2,,2,Weekend,June,Sunday,Port Phillip,1061,10,1106,10,1144,10,101942,3500
Y25H6740324,Port Phillip,Port Phillip,MELB - Inner,Greater Melbourne,"$2,500-$2,999 ($130,000-$155,999)",1,0.0,2,Weekday,June,Wednesday,Port Phillip,1061,10,1106,10,1144,10,101942,2500
Y25H6740327,Port Phillip,Port Phillip,MELB - Inner,Greater Melbourne,"$2,500-$2,999 ($130,000-$155,999)",1,2.0,3,Weekend,June,Saturday,Port Phillip,1061,10,1106,10,1144,10,101942,2500
Y25H6740331,Port Phillip,Port Phillip,MELB - Inner,Greater Melbourne,Not Stated,0,0.0,1,Weekday,June,Wednesday,Port Phillip,1061,10,1106,10,1144,10,101942,-1
Y25H6740333,Port Phillip,Port Phillip,MELB - Inner,Greater Melbourne,"$6,000-$7,999 ($312,000-$415,999)",1,3.0,3,Weekday,June,Friday,Port Phillip,1061,10,1106,10,1144,10,101942,6000
Y25H6740340,Port Phillip,Port Phillip,MELB - Inner,Greater Melbourne,"$1-$149 ($1-$7,799)",1,3.0,4,Weekday,June,Friday,Port Phillip,1061,10,1106,10,1144,10,101942,1
Y25H6740341,Port Phillip,Port Phillip,MELB - Inner,Greater Melbourne,"$2,500-$2,999 ($130,000-$155,999)",0,0.0,1,Weekend,June,Saturday,Port Phillip,1061,10,1106,10,1144,10,101942,2500
Y25H6740342,Port Phillip,Port Phillip,MELB - Inner,Greater Melbourne,"$500-$649 ($26,000-$33,799)",0,1.0,1,Weekend,June,Sunday,Port Phillip,1061,10,1106,10,1144,10,101942,500
Y25H6740407,Brimbank,Brimbank,MELB - Outer,Greater Melbourne,"$800-$999 ($41,600-$51,999)",2,0.0,2,Weekend,June,Sunday,Brimbank,912,2,928,4,940,5,194618,800
Y25H6740411,Brimbank,Brimbank,MELB - Outer,Greater Melbourne,Not Stated,1,0.0,1,Weekday,June,Thursday,Brimbank,912,2,928,4,940,5,194618,-1
Y25H6740418,Brimbank,Brimbank,MELB - Outer,Greater Melbourne,"$800-$999 ($41,600-$51,999)",1,0.0,1,Weekday,June,Thursday,Brimbank,912,2,928,4,940,5,194618,800
Y25H6740421,Brimbank,Brimbank,MELB - Outer,Greater Melbourne,"$5,000-$5,999 ($260,000-$311,999)",2,0.0,2,Weekend,June,Sunday,Brimbank,912,2,928,4,940,5,194618,5000
Y25H6740422,Moonee Valley,Moonee Valley,MELB - Middle,Greater Melbourne,"$4,000-$4,499 ($208,000-$233,999)",3,1.0,3,Weekday,June,Monday,Moonee Valley,1041,9,1060,9,1069,9,121851,4000
Y25H6740424,Moonee Valley,Moonee Valley,MELB - Middle,Greater Melbourne,"$300-$399 ($15,600-$20,799)",3,0.0,3,Weekday,June,Wednesday,Moonee Valley,1041,9,1060,9,1069,9,121851,300
Y25H6740428,Moonee Valley,Moonee Valley,MELB - Middle,Greater Melbourne,"$2,500-$2,999 ($130,000-$155,999)",2,4.0,4,Weekend,June,Sunday,Moonee Valley,1041,9,1060,9,1069,9,121851,2500
Y25H6740433,Moonee Valley,Moonee Valley,MELB - Middle,Greater Melbourne,"$3,500-$3,999 ($182,000-$207,999)",3,4.0,4,Weekday,June,Friday,Moonee Valley,1041,9,1060,9,1069,9,121851,3500
Y25H6740435,Moonee Valley,Moonee Valley,MELB - Middle,Greater Melbourne,"$4,000-$4,499 ($208,000-$233,999)",4,0.0,5,Weekend,June,Sunday,Moonee Valley,1041,9,1060,9,1069,9,121851,4000
Y25H6740437,Moonee Valley,Moonee Valley,MELB - Middle,Greater Melbourne,"$4,500-$4,999 ($234,000-$259,999)",4,2.0,5,Weekday,June,Tuesday,Moonee Valley,1041,9,1060,9,1069,9,121851,4500
Y25H6740438,Moonee Valley,Moonee Valley,MELB - Middle,Greater Melbourne,"$8,000 or more ($416,000 or more)",2,4.0,4,Weekday,June,Wednesday,Moonee Valley,1041,9,1060,9,1069,9,121851,0
Y25H6740440,Moonee Valley,Moonee Valley,MELB - Middle,Greater Melbourne,"$4,000-$4,499 ($208,000-$233,999)",2,1.0,2,Weekday,June,Friday,Moonee Valley,1041,9,1060,9,1069,9,121851,4000
Y25H6750108,Casey,Casey,MELB - Outer,Greater Melbourne,"$5,000-$5,999 ($260,000-$311,999)",2,,4,Weekday,June,Monday,Casey,995,7,986,8,978,8,365239,5000
Y25H6750111,Casey,Casey,MELB - Outer,Greater Melbourne,"$800-$999 ($41,600-$51,999)",1,1.0,1,Weekday,July,Thursday,Casey,995,7,986,8,978,8,365239,800
Y25H6750112,Casey,Casey,MELB - Outer,Greater Melbourne,"$3,500-$3,999 ($182,000-$207,999)",2,0.0,2,Weekday,July,Friday,Casey,995,7,986,8,978,8,365239,3500
Y25H6750117,Casey,Casey,MELB - Outer,Greater Melbourne,"$2,500-$2,999 ($130,000-$155,999)",3,1.0,3,Weekday,July,Wednesday,Casey,995,7,986,8,978,8,365239,2500
Y25H6750123,Casey,Casey,MELB - Outer,Greater Melbourne,"$3,500-$3,999 ($182,000-$207,999)",2,0.0,3,Weekday,July,Tuesday,Casey,995,7,986,8,978,8,365239,3500
Y25H6750127,Casey,Casey,MELB - Outer,Greater Melbourne,"$1,500-$1,749 ($78,000-$90,999)",1,1.0,5,Weekend,July,Saturday,Casey,995,7,986,8,978,8,365239,1500
Y25H6750131,Casey,Casey,MELB - Outer,Greater Melbourne,"$5,000-$5,999 ($260,000-$311,999)",3,0.0,4,Weekday,July,Wednesday,Casey,995,7,986,8,978,8,365239,5000
Y25H6750134,Casey,Casey,MELB - Outer,Greater Melbourne,"$800-$999 ($41,600-$51,999)",2,0.0,4,Weekend,July,Saturday,Casey,995,7,986,8,978,8,365239,800
Y25H6750203,Manningham,Manningham,MELB - Middle,Greater Melbourne,"$3,000-$3,499 ($156,000-$181,999)",2,4.0,4,Weekday,July,Wednesday,Manningham,1056,10,1075,10,1080,10,124700,3000
Y25H6750204,Manningham,Manningham,MELB - Middle,Greater Melbourne,"$500-$649 ($26,000-$33,799)",1,,1,Weekday,July,Thursday,Manningham,1056,10,1075,10,1080,10,124700,500
Y25H6750206,Manningham,Manningham,MELB - Middle,Greater Melbourne,"$1,250-$1,499 ($65,000-$77,999)",1,0.0,1,Weekend,July,Saturday,Manningham,1056,10,1075,10,1080,10,124700,1250
Y25H6750209,Manningham,Manningham,MELB - Middle,Greater Melbourne,"$1,250-$1,499 ($65,000-$77,999)",2,0.0,2,Weekday,July,Tuesday,Manningham,1056,10,1075,10,1080,10,124700,1250
Y25H6750210,Manningham,Manningham,MELB - Middle,Greater Melbourne,"$1,250-$1,499 ($65,000-$77,999)",1,2.0,1,Weekday,July,Wednesday,Manningham,1056,10,1075,10,1080,10,124700,1250
Y25H6750212,Manningham,Manningham,MELB - Middle,Greater Melbourne,"$1-$149 ($1-$7,799)",2,,3,Weekday,July,Friday,Manningham,1056,10,1075,10,1080,10,124700,1
Y25H6750213,Manningham,Manningham,MELB - Middle,Greater Melbourne,"$4,000-$4,499 ($208,000-$233,999)",2,2.0,2,Weekend,July,Saturday,Manningham,1056,10,1075,10,1080,10,124700,4000
Y25H6750214,Manningham,Manningham,MELB - Middle,Greater Melbourne,"$1,500-$1,749 ($78,000-$90,999)",2,1.0,3,Weekend,July,Sunday,Manningham,1056,10,1075,10,1080,10,124700,1500
Y25H6750217,Manningham,Manningham,MELB - Middle,Greater Melbourne,"$2,000-$2,499 ($104,000-$129,999)",2,2.0,4,Weekday,July,Wednesday,Manningham,1056,10,1075,10,1080,10,124700,2000
Y25H6750219,Manningham,Manningham,MELB - Middle,Greater Melbourne,"$4,000-$4,499 ($208,000-$233,999)",2,4.0,4,Weekday,July,Friday,Manningham,1056,10,1075,10,1080,10,124700,4000
Y25H6750228,Whitehorse,Whitehorse,MELB - Middle,Greater Melbourne,"$6,000-$7,999 ($312,000-$415,999)",2,1.0,4,Weekend,July,Sunday,Whitehorse,1043,9,1067,10,1093,10,169346,6000
Y25H6750229,Whitehorse,Whitehorse,MELB - Middle,Greater Melbourne,"$3,000-$3,499 ($156,000-$181,999)",1,0.0,1,Weekday,June,Monday,Whitehorse,1043,9,1067,10,1093,10,169346,3000
Y25H6750232,Whitehorse,Whitehorse,MELB - Middle,Greater Melbourne,"$3,500-$3,999 ($182,000-$207,999)",3,0.0,4,Weekday,July,Thursday,Whitehorse,1043,9,1067,10,1093,10,169346,3500
Y25H6750233,Whitehorse,Whitehorse,MELB - Middle,Greater Melbourne,"$6,000-$7,999 ($312,000-$415,999)",1,2.0,2,Weekday,July,Friday,Whitehorse,1043,9,1067,10,1093,10,169346,6000
Y25H6750237,Whitehorse,Whitehorse,MELB - Middle,Greater Melbourne,"$1,750-$1,999 ($91,000-$103,999)",1,1.0,2,Weekday,July,Tuesday,Whitehorse,1043,9,1067,10,1093,10,169346,1750
Y25H6750238,Whitehorse,Whitehorse,MELB - Middle,Greater Melbourne,"$3,500-$3,999 ($182,000-$207,999)",2,0.0,1,Weekday,July,Wednesday,Whitehorse,1043,9,1067,10,1093,10,169346,3500
Y25H6750239,Whitehorse,Whitehorse,MELB - Middle,Greater Melbourne,"$2,500-$2,999 ($130,000-$155,999)",2,2.0,3,Weekday,July,Thursday,Whitehorse,1043,9,1067,10,1093,10,169346,2500
Y25H6750241,Whitehorse,Whitehorse,MELB - Middle,Greater Melbourne,"$1,750-$1,999 ($91,000-$103,999)",1,2.0,4,Weekend,July,Saturday,Whitehorse,1043,9,1067,10,1093,10,169346,1750
Y25H6750502,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$2,500-$2,999 ($130,000-$155,999)",1,3.0,1,Weekday,July,Tuesday,Wyndham,1006,8,1004,8,1007,9,292011,2500
Y25H6750505,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$1,750-$1,999 ($91,000-$103,999)",2,0.0,2,Weekday,July,Friday,Wyndham,1006,8,1004,8,1007,9,292011,1750
Y25H6750509,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$2,000-$2,499 ($104,000-$129,999)",2,2.0,2,Weekday,July,Tuesday,Wyndham,1006,8,1004,8,1007,9,292011,2000
Y25H6750512,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$400-$499 ($20,800-$25,999)",1,0.0,3,Weekday,July,Friday,Wyndham,1006,8,1004,8,1007,9,292011,400
Y25H6750516,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$3,500-$3,999 ($182,000-$207,999)",4,2.0,5,Weekday,July,Tuesday,Wyndham,1006,8,1004,8,1007,9,292011,3500
Y25H6750526,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$5,000-$5,999 ($260,000-$311,999)",2,,3,Weekday,July,Friday,Wyndham,1006,8,1004,8,1007,9,292011,5000
Y25H6750531,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$1,750-$1,999 ($91,000-$103,999)",1,0.0,2,Weekday,July,Wednesday,Wyndham,1006,8,1004,8,1007,9,292011,1750
Y25H6750534,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$4,000-$4,499 ($208,000-$233,999)",1,,2,Weekend,July,Saturday,Wyndham,1006,8,1004,8,1007,9,292011,4000
Y25H6750535,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$1,000-$1,249 ($52,000-$64,999)",1,0.0,1,Weekend,July,Sunday,Wyndham,1006,8,1004,8,1007,9,292011,1000
Y25H6750536,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$2,500-$2,999 ($130,000-$155,999)",2,1.0,1,Weekday,June,Monday,Wyndham,1006,8,1004,8,1007,9,292011,2500
Y25H6750540,Wyndham,Wyndham,MELB - Outer,Greater Melbourne,"$2,500-$2,999 ($130,000-$155,999)",2,0.0,1,Weekday,July,Friday,Wyndham,1006,8,1004,8,1007,9,292011,2500
Y25H6760304,Kingston,Kingston (Vic.),MELB - Middle,Greater Melbourne,"$6,000-$7,999 ($312,000-$415,999)",3,2.0,4,Weekday,July,Thursday,Kingston (Vic.),1044,9,1048,9,1051,9,158129,6000
Y25H6760305,Kingston,Kingston (Vic.),MELB - Middle,Greater Melbourne,"$1,000-$1,249 ($52,000-$64,999)",1,0.0,1,Weekday,July,Friday,Kingston (Vic.),1044,9,1048,9,1051,9,158129,1000
Y25H6760306,Kingston,Kingston (Vic.),MELB - Middle,Greater Melbourne,"$2,000-$2,499 ($104,000-$129,999)",4,4.0,4,Weekend,July,Saturday,Kingston (Vic.),1044,9,1048,9,1051,9,158129,2000
Y25H6760307,Kingston,Kingston (Vic.),MELB - Middle,Greater Melbourne,"$650-$799 ($33,800-$41,599)",1,,1,Weekend,July,Sunday,Kingston (Vic.),1044,9,1048,9,1051,9,158129,650
Y25H6760308,Kingston,Kingston (Vic.),MELB - Middle,Greater Melbourne,"$6,000-$7,999 ($312,000-$415,999)",2,2.0,2,Weekday,July,Monday,Kingston (Vic.),1044,9,1048,9,1051,9,158129,6000
Y25H6760309,Kingston,Kingston (Vic.),MELB - Middle,Greater Melbourne,"$500-$649 ($26,000-$33,799)",1,,1,Weekday,July,Tuesday,Kingston (Vic.),1044,9,1048,9,1051,9,158129,500
Y25H6760312,Kingston,Kingston (Vic.),MELB - Middle,Greater Melbourne,"$6,000-$7,999 ($312,000-$415,999)",4,1.0,4,Weekday,July,Friday,Kingston (Vic.),1044,9,1048,9,1051,9,158129,6000
Y25H6760313,Kingston,Kingston (Vic.),MELB - Middle,Greater Melbourne,"$3,000-$3,499 ($156,000-$181,999)",3,7.0,5,Weekend,July,Saturday,Kingston (Vic.),1044,9,1048,9,1051,9,158129,3000
Y25H6760314,Kingston,Kingston (Vic.),MELB - Middle,Greater Melbourne,"$2,500-$2,999 ($130,000-$155,999)",2,,2,Weekend,July,Sunday,Kingston (Vic.),1044,9,1048,9,1051,9,158129,2500
Y25H6760316,Kingston,Kingston (Vic.),MELB - Middle,Greater Melbourne,"$500-$649 ($26,000-$33,799)",1,0.0,1,Weekday,July,Tuesday,Kingston (Vic.),1044,9,1048,9,1051,9,158129,500
